Index,Sentiment
19041,ROMANTIC
19042,HATE
19043,ROMANTIC
19044,HATE
19045,HATE
19046,ROMANTIC
19047,ROMANTIC
19048,ROMANTIC
19049,HATE
19050,HATE
19051,ROMANTIC
19052,HATE
19053,HATE
19054,HATE
19055,ROMANTIC
19056,ROMANTIC
19057,HATE
19058,HATE
19059,ROMANTIC
19060,ROMANTIC
19061,ROMANTIC
19062,ROMANTIC
19063,HATE
19064,ROMANTIC
19065,ROMANTIC
19066,ROMANTIC
19067,ROMANTIC
19068,ROMANTIC
19069,ROMANTIC
19070,ROMANTIC
19071,ROMANTIC
19072,HATE
19073,HATE
19074,ROMANTIC
19075,HATE
19076,ROMANTIC
19077,ROMANTIC
19078,HATE
19079,ROMANTIC
19080,ROMANTIC
19081,ROMANTIC
19082,HATE
19083,HATE
19084,ROMANTIC
19085,HATE
19086,ROMANTIC
19087,ROMANTIC
19088,HATE
19089,ROMANTIC
19090,HATE
19091,ROMANTIC
19092,ROMANTIC
19093,ROMANTIC
19094,ROMANTIC
19095,ROMANTIC
19096,ROMANTIC
19097,HATE
19098,ROMANTIC
19099,ROMANTIC
19100,ROMANTIC
19101,HATE
19102,ROMANTIC
19103,ROMANTIC
19104,ROMANTIC
19105,HATE
19106,HATE
19107,ROMANTIC
19108,HATE
19109,ROMANTIC
19110,ROMANTIC
19111,HATE
19112,HATE
19113,HATE
19114,HATE
19115,HATE
19116,ROMANTIC
19117,HATE
19118,HATE
19119,ROMANTIC
19120,HATE
19121,ROMANTIC
19122,ROMANTIC
19123,ROMANTIC
19124,HATE
19125,ROMANTIC
19126,ROMANTIC
19127,ROMANTIC
19128,HATE
19129,HATE
19130,HATE
19131,HATE
19132,ROMANTIC
19133,HATE
19134,HATE
19135,ROMANTIC
19136,ROMANTIC
19137,ROMANTIC
19138,ROMANTIC
19139,ROMANTIC
19140,ROMANTIC
19141,HATE
19142,HATE
19143,HATE
19144,ROMANTIC
19145,ROMANTIC
19146,ROMANTIC
19147,HATE
19148,HATE
19149,ROMANTIC
19150,ROMANTIC
19151,ROMANTIC
19152,HATE
19153,ROMANTIC
19154,HATE
19155,HATE
19156,ROMANTIC
19157,ROMANTIC
19158,ROMANTIC
19159,HATE
19160,ROMANTIC
19161,ROMANTIC
19162,ROMANTIC
19163,ROMANTIC
19164,HATE
19165,ROMANTIC
19166,HATE
19167,ROMANTIC
19168,HATE
19169,HATE
19170,HATE
19171,HATE
19172,HATE
19173,HATE
19174,HATE
19175,ROMANTIC
19176,HATE
19177,ROMANTIC
19178,HATE
19179,HATE
19180,ROMANTIC
19181,HATE
19182,ROMANTIC
19183,HATE
19184,ROMANTIC
19185,HATE
19186,ROMANTIC
19187,HATE
19188,ROMANTIC
19189,ROMANTIC
19190,ROMANTIC
19191,HATE
19192,ROMANTIC
19193,ROMANTIC
19194,HATE
19195,ROMANTIC
19196,ROMANTIC
19197,HATE
19198,ROMANTIC
19199,ROMANTIC
19200,HATE
19201,ROMANTIC
19202,HATE
19203,ROMANTIC
19204,HATE
19205,HATE
19206,HATE
19207,ROMANTIC
19208,HATE
19209,HATE
19210,ROMANTIC
19211,HATE
19212,ROMANTIC
19213,HATE
19214,HATE
19215,ROMANTIC
19216,ROMANTIC
19217,ROMANTIC
19218,ROMANTIC
19219,ROMANTIC
19220,HATE
19221,HATE
19222,ROMANTIC
19223,ROMANTIC
19224,ROMANTIC
19225,HATE
19226,ROMANTIC
19227,ROMANTIC
19228,ROMANTIC
19229,ROMANTIC
19230,ROMANTIC
19231,ROMANTIC
19232,HATE
19233,HATE
19234,ROMANTIC
19235,HATE
19236,ROMANTIC
19237,ROMANTIC
19238,ROMANTIC
19239,ROMANTIC
19240,ROMANTIC
19241,ROMANTIC
19242,ROMANTIC
19243,ROMANTIC
19244,ROMANTIC
19245,HATE
19246,ROMANTIC
19247,HATE
19248,ROMANTIC
19249,HATE
19250,HATE
19251,ROMANTIC
19252,ROMANTIC
19253,HATE
19254,HATE
19255,HATE
19256,ROMANTIC
19257,ROMANTIC
19258,ROMANTIC
19259,ROMANTIC
19260,ROMANTIC
19261,HATE
19262,ROMANTIC
19263,ROMANTIC
19264,HATE
19265,HATE
19266,ROMANTIC
19267,ROMANTIC
19268,HATE
19269,HATE
19270,ROMANTIC
19271,ROMANTIC
19272,ROMANTIC
19273,HATE
19274,ROMANTIC
19275,ROMANTIC
19276,ROMANTIC
19277,ROMANTIC
19278,ROMANTIC
19279,ROMANTIC
19280,ROMANTIC
19281,ROMANTIC
19282,ROMANTIC
19283,HATE
19284,HATE
19285,HATE
19286,ROMANTIC
19287,ROMANTIC
19288,ROMANTIC
19289,HATE
19290,HATE
19291,HATE
19292,ROMANTIC
19293,HATE
19294,ROMANTIC
19295,HATE
19296,HATE
19297,ROMANTIC
19298,HATE
19299,HATE
19300,HATE
19301,HATE
19302,ROMANTIC
19303,HATE
19304,HATE
19305,ROMANTIC
19306,HATE
19307,HATE
19308,ROMANTIC
19309,HATE
19310,ROMANTIC
19311,ROMANTIC
19312,ROMANTIC
19313,HATE
19314,ROMANTIC
19315,ROMANTIC
19316,ROMANTIC
19317,HATE
19318,HATE
19319,ROMANTIC
19320,ROMANTIC
19321,ROMANTIC
19322,HATE
19323,HATE
19324,ROMANTIC
19325,ROMANTIC
19326,ROMANTIC
19327,ROMANTIC
19328,ROMANTIC
19329,ROMANTIC
19330,ROMANTIC
19331,ROMANTIC
19332,HATE
19333,ROMANTIC
19334,ROMANTIC
19335,ROMANTIC
19336,ROMANTIC
19337,ROMANTIC
19338,ROMANTIC
19339,HATE
19340,ROMANTIC
19341,HATE
19342,HATE
19343,ROMANTIC
19344,HATE
19345,ROMANTIC
19346,HATE
19347,ROMANTIC
19348,HATE
19349,HATE
19350,ROMANTIC
19351,ROMANTIC
19352,ROMANTIC
19353,ROMANTIC
19354,ROMANTIC
19355,ROMANTIC
19356,ROMANTIC
19357,HATE
19358,ROMANTIC
19359,HATE
19360,HATE
19361,ROMANTIC
19362,ROMANTIC
19363,ROMANTIC
19364,HATE
19365,HATE
19366,ROMANTIC
19367,HATE
19368,ROMANTIC
19369,ROMANTIC
19370,HATE
19371,ROMANTIC
19372,ROMANTIC
19373,ROMANTIC
19374,HATE
19375,ROMANTIC
19376,ROMANTIC
19377,HATE
19378,HATE
19379,ROMANTIC
19380,HATE
19381,HATE
19382,ROMANTIC
19383,HATE
19384,HATE
19385,ROMANTIC
19386,HATE
19387,HATE
19388,ROMANTIC
19389,HATE
19390,ROMANTIC
19391,HATE
19392,HATE
19393,HATE
19394,HATE
19395,HATE
19396,ROMANTIC
19397,HATE
19398,HATE
19399,ROMANTIC
19400,HATE
19401,HATE
19402,ROMANTIC
19403,ROMANTIC
19404,ROMANTIC
19405,HATE
19406,ROMANTIC
19407,ROMANTIC
19408,ROMANTIC
19409,ROMANTIC
19410,HATE
19411,ROMANTIC
19412,HATE
19413,HATE
19414,HATE
19415,HATE
19416,HATE
19417,HATE
19418,HATE
19419,ROMANTIC
19420,HATE
19421,ROMANTIC
19422,ROMANTIC
19423,ROMANTIC
19424,ROMANTIC
19425,HATE
19426,ROMANTIC
19427,HATE
19428,HATE
19429,ROMANTIC
19430,HATE
19431,ROMANTIC
19432,ROMANTIC
19433,ROMANTIC
19434,ROMANTIC
19435,HATE
19436,ROMANTIC
19437,ROMANTIC
19438,HATE
19439,HATE
19440,HATE
19441,HATE
19442,HATE
19443,ROMANTIC
19444,ROMANTIC
19445,HATE
19446,HATE
19447,ROMANTIC
19448,ROMANTIC
19449,HATE
19450,HATE
19451,ROMANTIC
19452,HATE
19453,ROMANTIC
19454,ROMANTIC
19455,ROMANTIC
19456,ROMANTIC
19457,ROMANTIC
19458,ROMANTIC
19459,HATE
19460,HATE
19461,ROMANTIC
19462,HATE
19463,HATE
19464,ROMANTIC
19465,ROMANTIC
19466,HATE
19467,ROMANTIC
19468,ROMANTIC
19469,ROMANTIC
19470,HATE
19471,ROMANTIC
19472,ROMANTIC
19473,ROMANTIC
19474,HATE
19475,ROMANTIC
19476,ROMANTIC
19477,ROMANTIC
19478,HATE
19479,HATE
19480,ROMANTIC
19481,HATE
19482,HATE
19483,HATE
19484,HATE
19485,ROMANTIC
19486,HATE
19487,ROMANTIC
19488,ROMANTIC
19489,ROMANTIC
19490,ROMANTIC
19491,ROMANTIC
19492,HATE
19493,ROMANTIC
19494,HATE
19495,ROMANTIC
19496,ROMANTIC
19497,ROMANTIC
19498,ROMANTIC
19499,HATE
19500,HATE
19501,HATE
19502,ROMANTIC
19503,HATE
19504,ROMANTIC
19505,HATE
19506,ROMANTIC
19507,ROMANTIC
19508,HATE
19509,HATE
19510,ROMANTIC
19511,ROMANTIC
19512,ROMANTIC
19513,HATE
19514,ROMANTIC
19515,ROMANTIC
19516,HATE
19517,ROMANTIC
19518,HATE
19519,ROMANTIC
19520,HATE
19521,HATE
19522,ROMANTIC
19523,ROMANTIC
19524,ROMANTIC
19525,ROMANTIC
19526,HATE
19527,ROMANTIC
19528,HATE
19529,ROMANTIC
19530,HATE
19531,HATE
19532,HATE
19533,ROMANTIC
19534,HATE
19535,ROMANTIC
19536,ROMANTIC
19537,HATE
19538,ROMANTIC
19539,HATE
19540,ROMANTIC
19541,ROMANTIC
19542,HATE
19543,HATE
19544,HATE
19545,ROMANTIC
19546,ROMANTIC
19547,ROMANTIC
19548,ROMANTIC
19549,ROMANTIC
19550,HATE
19551,HATE
19552,ROMANTIC
19553,ROMANTIC
19554,ROMANTIC
19555,HATE
19556,ROMANTIC
19557,HATE
19558,ROMANTIC
19559,ROMANTIC
19560,ROMANTIC
19561,HATE
19562,ROMANTIC
19563,HATE
19564,ROMANTIC
19565,HATE
19566,ROMANTIC
19567,ROMANTIC
19568,ROMANTIC
19569,HATE
19570,HATE
19571,HATE
19572,ROMANTIC
19573,ROMANTIC
19574,HATE
19575,ROMANTIC
19576,ROMANTIC
19577,HATE
19578,ROMANTIC
19579,HATE
19580,HATE
19581,HATE
19582,ROMANTIC
19583,HATE
19584,ROMANTIC
19585,ROMANTIC
19586,ROMANTIC
19587,ROMANTIC
19588,ROMANTIC
19589,HATE
19590,HATE
19591,ROMANTIC
19592,HATE
19593,HATE
19594,ROMANTIC
19595,ROMANTIC
19596,ROMANTIC
19597,ROMANTIC
19598,ROMANTIC
19599,HATE
19600,HATE
19601,HATE
19602,ROMANTIC
19603,ROMANTIC
19604,ROMANTIC
19605,HATE
19606,ROMANTIC
19607,ROMANTIC
19608,ROMANTIC
19609,ROMANTIC
19610,HATE
19611,ROMANTIC
19612,ROMANTIC
19613,ROMANTIC
19614,HATE
19615,HATE
19616,HATE
19617,HATE
19618,HATE
19619,HATE
19620,HATE
19621,ROMANTIC
19622,ROMANTIC
19623,HATE
19624,ROMANTIC
19625,ROMANTIC
19626,HATE
19627,ROMANTIC
19628,ROMANTIC
19629,ROMANTIC
19630,HATE
19631,ROMANTIC
19632,ROMANTIC
19633,ROMANTIC
19634,HATE
19635,HATE
19636,ROMANTIC
19637,HATE
19638,HATE
19639,ROMANTIC
19640,HATE
19641,ROMANTIC
19642,HATE
19643,HATE
19644,ROMANTIC
19645,HATE
19646,ROMANTIC
19647,HATE
19648,HATE
19649,ROMANTIC
19650,HATE
19651,HATE
19652,ROMANTIC
19653,HATE
19654,HATE
19655,HATE
19656,ROMANTIC
19657,HATE
19658,HATE
19659,HATE
19660,ROMANTIC
19661,ROMANTIC
19662,ROMANTIC
19663,ROMANTIC
19664,HATE
19665,HATE
19666,ROMANTIC
19667,ROMANTIC
19668,HATE
19669,HATE
19670,ROMANTIC
19671,HATE
19672,HATE
19673,ROMANTIC
19674,HATE
19675,ROMANTIC
19676,HATE
19677,HATE
19678,ROMANTIC
19679,ROMANTIC
19680,HATE
19681,ROMANTIC
19682,ROMANTIC
19683,ROMANTIC
19684,HATE
19685,ROMANTIC
19686,ROMANTIC
19687,ROMANTIC
19688,HATE
19689,ROMANTIC
19690,ROMANTIC
19691,ROMANTIC
19692,ROMANTIC
19693,ROMANTIC
19694,HATE
19695,ROMANTIC
19696,HATE
19697,ROMANTIC
19698,ROMANTIC
19699,ROMANTIC
19700,ROMANTIC
19701,HATE
19702,ROMANTIC
19703,ROMANTIC
19704,ROMANTIC
19705,HATE
19706,ROMANTIC
19707,HATE
19708,ROMANTIC
19709,ROMANTIC
19710,HATE
19711,ROMANTIC
19712,ROMANTIC
19713,ROMANTIC
19714,ROMANTIC
19715,HATE
19716,ROMANTIC
19717,ROMANTIC
19718,HATE
19719,ROMANTIC
19720,ROMANTIC
19721,HATE
19722,HATE
19723,HATE
19724,HATE
19725,HATE
19726,ROMANTIC
19727,ROMANTIC
19728,ROMANTIC
19729,ROMANTIC
19730,HATE
19731,ROMANTIC
19732,HATE
19733,HATE
19734,ROMANTIC
19735,HATE
19736,ROMANTIC
19737,ROMANTIC
19738,HATE
19739,ROMANTIC
19740,ROMANTIC
19741,HATE
19742,HATE
19743,ROMANTIC
19744,ROMANTIC
19745,HATE
19746,HATE
19747,HATE
19748,HATE
19749,HATE
19750,ROMANTIC
19751,HATE
19752,ROMANTIC
19753,ROMANTIC
19754,HATE
19755,ROMANTIC
19756,ROMANTIC
19757,ROMANTIC
19758,HATE
19759,HATE
19760,ROMANTIC
19761,HATE
19762,HATE
19763,ROMANTIC
19764,ROMANTIC
19765,ROMANTIC
19766,HATE
19767,ROMANTIC
19768,ROMANTIC
19769,ROMANTIC
19770,ROMANTIC
19771,ROMANTIC
19772,HATE
19773,ROMANTIC
19774,HATE
19775,ROMANTIC
19776,HATE
19777,HATE
19778,HATE
19779,HATE
19780,HATE
19781,ROMANTIC
19782,ROMANTIC
19783,ROMANTIC
19784,HATE
19785,ROMANTIC
19786,ROMANTIC
19787,ROMANTIC
19788,ROMANTIC
19789,ROMANTIC
19790,HATE
19791,ROMANTIC
19792,HATE
19793,ROMANTIC
19794,HATE
19795,ROMANTIC
19796,ROMANTIC
19797,ROMANTIC
19798,HATE
19799,HATE
19800,ROMANTIC
19801,ROMANTIC
19802,HATE
19803,ROMANTIC
19804,ROMANTIC
19805,ROMANTIC
19806,HATE
19807,ROMANTIC
19808,ROMANTIC
19809,ROMANTIC
19810,ROMANTIC
19811,HATE
19812,HATE
19813,HATE
19814,HATE
19815,ROMANTIC
19816,HATE
19817,ROMANTIC
19818,HATE
19819,HATE
19820,ROMANTIC
19821,ROMANTIC
19822,HATE
19823,HATE
19824,HATE
19825,HATE
19826,ROMANTIC
19827,ROMANTIC
19828,ROMANTIC
19829,ROMANTIC
19830,ROMANTIC
19831,HATE
19832,ROMANTIC
19833,ROMANTIC
19834,ROMANTIC
19835,HATE
19836,HATE
19837,HATE
19838,ROMANTIC
19839,ROMANTIC
19840,ROMANTIC
19841,ROMANTIC
19842,ROMANTIC
19843,HATE
19844,ROMANTIC
19845,ROMANTIC
19846,ROMANTIC
19847,ROMANTIC
19848,ROMANTIC
19849,ROMANTIC
19850,ROMANTIC
19851,ROMANTIC
19852,ROMANTIC
19853,ROMANTIC
19854,HATE
19855,ROMANTIC
19856,ROMANTIC
19857,HATE
19858,HATE
19859,HATE
19860,ROMANTIC
19861,ROMANTIC
19862,ROMANTIC
19863,HATE
19864,ROMANTIC
19865,HATE
19866,HATE
19867,ROMANTIC
19868,ROMANTIC
19869,HATE
19870,ROMANTIC
19871,HATE
19872,HATE
19873,ROMANTIC
19874,HATE
19875,HATE
19876,ROMANTIC
19877,ROMANTIC
19878,HATE
19879,ROMANTIC
19880,ROMANTIC
19881,ROMANTIC
19882,HATE
19883,HATE
19884,HATE
19885,ROMANTIC
19886,ROMANTIC
19887,ROMANTIC
19888,HATE
19889,HATE
19890,ROMANTIC
19891,ROMANTIC
19892,ROMANTIC
19893,ROMANTIC
19894,ROMANTIC
19895,HATE
19896,ROMANTIC
19897,HATE
19898,HATE
19899,ROMANTIC
19900,ROMANTIC
19901,HATE
19902,ROMANTIC
19903,ROMANTIC
19904,ROMANTIC
19905,HATE
19906,HATE
19907,HATE
19908,HATE
19909,HATE
19910,HATE
19911,ROMANTIC
19912,HATE
19913,ROMANTIC
19914,ROMANTIC
19915,ROMANTIC
19916,ROMANTIC
19917,HATE
19918,ROMANTIC
19919,ROMANTIC
19920,HATE
19921,ROMANTIC
19922,ROMANTIC
19923,ROMANTIC
19924,HATE
19925,ROMANTIC
19926,ROMANTIC
19927,ROMANTIC
19928,HATE
19929,ROMANTIC
19930,ROMANTIC
19931,HATE
19932,HATE
19933,HATE
19934,ROMANTIC
19935,ROMANTIC
19936,ROMANTIC
19937,ROMANTIC
19938,ROMANTIC
19939,ROMANTIC
19940,HATE
19941,HATE
19942,HATE
19943,HATE
19944,ROMANTIC
19945,HATE
19946,ROMANTIC
19947,HATE
19948,ROMANTIC
19949,HATE
19950,HATE
19951,ROMANTIC
19952,ROMANTIC
19953,HATE
19954,HATE
19955,HATE
19956,ROMANTIC
19957,ROMANTIC
19958,ROMANTIC
19959,ROMANTIC
19960,HATE
19961,HATE
19962,HATE
19963,ROMANTIC
19964,HATE
19965,ROMANTIC
19966,ROMANTIC
19967,ROMANTIC
19968,HATE
19969,ROMANTIC
19970,ROMANTIC
19971,HATE
19972,ROMANTIC
19973,HATE
19974,ROMANTIC
19975,ROMANTIC
19976,HATE
19977,ROMANTIC
19978,HATE
19979,HATE
19980,ROMANTIC
19981,ROMANTIC
19982,ROMANTIC
19983,HATE
19984,HATE
19985,HATE
19986,HATE
19987,ROMANTIC
19988,ROMANTIC
19989,HATE
19990,ROMANTIC
19991,ROMANTIC
19992,ROMANTIC
19993,HATE
19994,ROMANTIC
19995,HATE
19996,HATE
19997,ROMANTIC
19998,ROMANTIC
19999,ROMANTIC
20000,ROMANTIC
20001,ROMANTIC
20002,HATE
20003,HATE
20004,ROMANTIC
20005,HATE
20006,HATE
20007,ROMANTIC
20008,ROMANTIC
20009,HATE
20010,ROMANTIC
20011,HATE
20012,ROMANTIC
20013,HATE
20014,HATE
20015,ROMANTIC
20016,HATE
20017,HATE
20018,HATE
20019,HATE
20020,ROMANTIC
20021,ROMANTIC
20022,ROMANTIC
20023,ROMANTIC
20024,ROMANTIC
20025,HATE
20026,HATE
20027,HATE
20028,ROMANTIC
20029,ROMANTIC
20030,ROMANTIC
20031,ROMANTIC
20032,ROMANTIC
20033,HATE
20034,ROMANTIC
20035,HATE
20036,ROMANTIC
20037,ROMANTIC
20038,ROMANTIC
20039,HATE
20040,ROMANTIC
20041,HATE
20042,ROMANTIC
20043,HATE
20044,ROMANTIC
20045,ROMANTIC
20046,ROMANTIC
20047,HATE
20048,ROMANTIC
20049,HATE
20050,HATE
20051,HATE
20052,ROMANTIC
20053,HATE
20054,HATE
20055,ROMANTIC
20056,HATE
20057,HATE
20058,ROMANTIC
20059,ROMANTIC
20060,HATE
20061,ROMANTIC
20062,ROMANTIC
20063,ROMANTIC
20064,ROMANTIC
20065,ROMANTIC
20066,HATE
20067,HATE
20068,HATE
20069,ROMANTIC
20070,HATE
20071,ROMANTIC
20072,HATE
20073,HATE
20074,HATE
20075,ROMANTIC
20076,ROMANTIC
20077,HATE
20078,ROMANTIC
20079,ROMANTIC
20080,ROMANTIC
20081,HATE
20082,HATE
20083,ROMANTIC
20084,ROMANTIC
20085,HATE
20086,HATE
20087,HATE
20088,HATE
20089,HATE
20090,HATE
20091,HATE
20092,HATE
20093,HATE
20094,ROMANTIC
20095,ROMANTIC
20096,HATE
20097,ROMANTIC
20098,ROMANTIC
20099,ROMANTIC
20100,HATE
20101,ROMANTIC
20102,ROMANTIC
20103,HATE
20104,ROMANTIC
20105,ROMANTIC
20106,HATE
20107,HATE
20108,HATE
20109,ROMANTIC
20110,HATE
20111,HATE
20112,ROMANTIC
20113,ROMANTIC
20114,ROMANTIC
20115,HATE
20116,HATE
20117,HATE
20118,HATE
20119,ROMANTIC
20120,HATE
20121,ROMANTIC
20122,ROMANTIC
20123,HATE
20124,HATE
20125,ROMANTIC
20126,HATE
20127,HATE
20128,ROMANTIC
20129,HATE
20130,ROMANTIC
20131,ROMANTIC
20132,ROMANTIC
20133,HATE
20134,HATE
20135,HATE
20136,HATE
20137,ROMANTIC
20138,ROMANTIC
20139,ROMANTIC
20140,ROMANTIC
20141,ROMANTIC
20142,ROMANTIC
20143,ROMANTIC
20144,HATE
20145,ROMANTIC
20146,ROMANTIC
20147,HATE
20148,ROMANTIC
20149,ROMANTIC
20150,ROMANTIC
20151,ROMANTIC
20152,ROMANTIC
20153,ROMANTIC
20154,HATE
20155,ROMANTIC
20156,ROMANTIC
20157,ROMANTIC
20158,HATE
20159,ROMANTIC
20160,ROMANTIC
20161,ROMANTIC
20162,ROMANTIC
20163,HATE
20164,HATE
20165,ROMANTIC
20166,HATE
20167,HATE
20168,ROMANTIC
20169,ROMANTIC
20170,ROMANTIC
20171,ROMANTIC
20172,HATE
20173,HATE
20174,ROMANTIC
20175,ROMANTIC
20176,ROMANTIC
20177,ROMANTIC
20178,HATE
20179,HATE
20180,ROMANTIC
20181,ROMANTIC
20182,ROMANTIC
20183,HATE
20184,ROMANTIC
20185,ROMANTIC
20186,HATE
20187,HATE
20188,ROMANTIC
20189,ROMANTIC
20190,ROMANTIC
20191,HATE
20192,ROMANTIC
20193,ROMANTIC
20194,ROMANTIC
20195,ROMANTIC
20196,ROMANTIC
20197,ROMANTIC
20198,ROMANTIC
20199,HATE
20200,ROMANTIC
20201,ROMANTIC
20202,HATE
20203,ROMANTIC
20204,HATE
20205,ROMANTIC
20206,ROMANTIC
20207,ROMANTIC
20208,ROMANTIC
20209,ROMANTIC
20210,ROMANTIC
20211,ROMANTIC
20212,HATE
20213,HATE
20214,HATE
20215,ROMANTIC
20216,HATE
20217,ROMANTIC
20218,ROMANTIC
20219,ROMANTIC
20220,ROMANTIC
20221,ROMANTIC
20222,ROMANTIC
20223,HATE
20224,ROMANTIC
20225,HATE
20226,HATE
20227,HATE
20228,ROMANTIC
20229,HATE
20230,HATE
20231,HATE
20232,ROMANTIC
20233,HATE
20234,HATE
20235,HATE
20236,ROMANTIC
20237,ROMANTIC
20238,ROMANTIC
20239,HATE
20240,ROMANTIC
20241,ROMANTIC
20242,ROMANTIC
20243,HATE
20244,ROMANTIC
20245,ROMANTIC
20246,HATE
20247,ROMANTIC
20248,HATE
20249,ROMANTIC
20250,ROMANTIC
20251,ROMANTIC
20252,HATE
20253,ROMANTIC
20254,HATE
20255,ROMANTIC
20256,HATE
20257,HATE
20258,ROMANTIC
20259,HATE
20260,ROMANTIC
20261,ROMANTIC
20262,ROMANTIC
20263,ROMANTIC
20264,ROMANTIC
20265,HATE
20266,ROMANTIC
20267,ROMANTIC
20268,ROMANTIC
20269,HATE
20270,ROMANTIC
20271,ROMANTIC
20272,HATE
20273,HATE
20274,ROMANTIC
20275,HATE
20276,ROMANTIC
20277,HATE
20278,HATE
20279,ROMANTIC
20280,HATE
20281,ROMANTIC
20282,HATE
20283,HATE
20284,HATE
20285,ROMANTIC
20286,ROMANTIC
20287,HATE
20288,ROMANTIC
20289,HATE
20290,ROMANTIC
20291,ROMANTIC
20292,HATE
20293,HATE
20294,ROMANTIC
20295,ROMANTIC
20296,HATE
20297,ROMANTIC
20298,HATE
20299,ROMANTIC
20300,HATE
20301,ROMANTIC
20302,ROMANTIC
20303,HATE
20304,ROMANTIC
20305,ROMANTIC
20306,HATE
20307,ROMANTIC
20308,ROMANTIC
20309,ROMANTIC
20310,ROMANTIC
20311,ROMANTIC
20312,ROMANTIC
20313,HATE
20314,HATE
20315,ROMANTIC
20316,ROMANTIC
20317,HATE
20318,ROMANTIC
20319,ROMANTIC
20320,ROMANTIC
20321,HATE
20322,ROMANTIC
20323,HATE
20324,HATE
20325,HATE
20326,HATE
20327,ROMANTIC
20328,ROMANTIC
20329,ROMANTIC
20330,ROMANTIC
20331,ROMANTIC
20332,HATE
20333,ROMANTIC
20334,HATE
20335,HATE
20336,ROMANTIC
20337,HATE
20338,ROMANTIC
20339,HATE
20340,HATE
20341,ROMANTIC
20342,HATE
20343,ROMANTIC
20344,HATE
20345,HATE
20346,HATE
20347,ROMANTIC
20348,HATE
20349,ROMANTIC
20350,ROMANTIC
20351,ROMANTIC
20352,HATE
20353,HATE
20354,HATE
20355,HATE
20356,HATE
20357,ROMANTIC
20358,HATE
20359,ROMANTIC
20360,HATE
20361,HATE
20362,ROMANTIC
20363,HATE
20364,ROMANTIC
20365,HATE
20366,HATE
20367,ROMANTIC
20368,ROMANTIC
20369,HATE
20370,HATE
20371,HATE
20372,HATE
20373,HATE
20374,ROMANTIC
20375,ROMANTIC
20376,HATE
20377,ROMANTIC
20378,HATE
20379,ROMANTIC
20380,HATE
20381,ROMANTIC
20382,HATE
20383,ROMANTIC
20384,HATE
20385,ROMANTIC
20386,ROMANTIC
20387,HATE
20388,HATE
20389,ROMANTIC
20390,HATE
20391,ROMANTIC
20392,HATE
20393,ROMANTIC
20394,HATE
20395,HATE
20396,HATE
20397,ROMANTIC
20398,ROMANTIC
20399,HATE
20400,ROMANTIC
20401,ROMANTIC
20402,ROMANTIC
20403,ROMANTIC
20404,ROMANTIC
20405,HATE
20406,ROMANTIC
20407,ROMANTIC
20408,HATE
20409,HATE
20410,ROMANTIC
20411,HATE
20412,HATE
20413,HATE
20414,ROMANTIC
20415,ROMANTIC
20416,ROMANTIC
20417,ROMANTIC
20418,HATE
20419,HATE
20420,HATE
20421,ROMANTIC
20422,ROMANTIC
20423,HATE
20424,ROMANTIC
20425,HATE
20426,ROMANTIC
20427,ROMANTIC
20428,HATE
20429,ROMANTIC
20430,ROMANTIC
20431,ROMANTIC
20432,ROMANTIC
20433,HATE
20434,ROMANTIC
20435,ROMANTIC
20436,ROMANTIC
20437,ROMANTIC
20438,HATE
20439,ROMANTIC
20440,ROMANTIC
20441,HATE
20442,HATE
20443,ROMANTIC
20444,ROMANTIC
20445,ROMANTIC
20446,ROMANTIC
20447,HATE
20448,ROMANTIC
20449,HATE
20450,ROMANTIC
20451,ROMANTIC
20452,HATE
20453,ROMANTIC
20454,HATE
20455,HATE
20456,HATE
20457,ROMANTIC
20458,ROMANTIC
20459,ROMANTIC
20460,ROMANTIC
20461,ROMANTIC
20462,HATE
20463,HATE
20464,ROMANTIC
20465,ROMANTIC
20466,ROMANTIC
20467,HATE
20468,ROMANTIC
20469,HATE
20470,ROMANTIC
20471,HATE
20472,HATE
20473,HATE
20474,ROMANTIC
20475,ROMANTIC
20476,HATE
20477,ROMANTIC
20478,ROMANTIC
20479,ROMANTIC
20480,ROMANTIC
20481,ROMANTIC
20482,HATE
20483,HATE
20484,HATE
20485,ROMANTIC
20486,HATE
20487,HATE
20488,ROMANTIC
20489,HATE
20490,HATE
20491,HATE
20492,ROMANTIC
20493,HATE
20494,HATE
20495,ROMANTIC
20496,ROMANTIC
20497,HATE
20498,ROMANTIC
20499,HATE
20500,ROMANTIC
20501,ROMANTIC
20502,HATE
20503,ROMANTIC
20504,HATE
20505,HATE
20506,ROMANTIC
20507,ROMANTIC
20508,ROMANTIC
20509,ROMANTIC
20510,ROMANTIC
20511,HATE
20512,ROMANTIC
20513,ROMANTIC
20514,HATE
20515,ROMANTIC
20516,HATE
20517,ROMANTIC
20518,ROMANTIC
20519,ROMANTIC
20520,ROMANTIC
20521,ROMANTIC
20522,ROMANTIC
20523,ROMANTIC
20524,ROMANTIC
20525,ROMANTIC
20526,HATE
20527,HATE
20528,ROMANTIC
20529,ROMANTIC
20530,HATE
20531,HATE
20532,HATE
20533,ROMANTIC
20534,HATE
20535,ROMANTIC
20536,ROMANTIC
20537,ROMANTIC
20538,HATE
20539,HATE
20540,ROMANTIC
20541,HATE
20542,ROMANTIC
20543,HATE
20544,HATE
20545,HATE
20546,ROMANTIC
20547,ROMANTIC
20548,ROMANTIC
